"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2026.01.19	17:45:00	5693.802	5695.302	5691.802	5691.802	1834	9268	1"
"2026.01.19	17:50:00	5691.802	5693.802	5691.802	5693.302	729	4762	1"
"2026.01.19	17:55:00	5693.802	5694.302	5692.302	5693.802	807	3856	1"
"2026.01.19	18:00:00	5693.802	5694.302	5692.802	5693.302	630	2638	1"
"2026.01.19	18:05:00	5692.802	5696.302	5692.802	5694.802	1183	5231	1"
"2026.01.19	18:10:00	5695.302	5695.802	5694.302	5694.802	769	4993	1"
"2026.01.19	18:15:00	5695.302	5697.302	5694.302	5696.302	1405	7739	1"
"2026.01.19	18:20:00	5696.302	5698.302	5695.302	5697.302	791	4906	1"
"2026.01.19	18:25:00	5696.802	5699.302	5695.302	5697.802	842	5233	1"
"2026.01.20	09:00:00	5704.446	5706.561	5697.946	5699.446	16637	66528	1"
"2026.01.20	09:05:00	5699.446	5701.446	5697.446	5700.446	6778	22976	1"
"2026.01.20	09:10:00	5700.446	5703.946	5699.446	5701.946	9673	41773	1"
"2026.01.20	09:15:00	5701.946	5708.446	5700.446	5702.946	12788	51409	1"
"2026.01.20	09:20:00	5702.946	5712.946	5701.446	5709.446	16320	70161	1"
"2026.01.20	09:25:00	5709.446	5718.446	5705.946	5718.446	14809	57845	1"
"2026.01.20	09:30:00	5717.946	5720.446	5716.946	5719.946	11080	44613	1"
"2026.01.20	09:35:00	5719.446	5722.946	5717.946	5721.446	8886	34356	1"
"2026.01.20	09:40:00	5720.946	5722.446	5713.946	5713.946	9490	34327	1"
"2026.01.20	09:45:00	5714.446	5715.446	5709.946	5710.946	12175	47329	1"
"2026.01.20	09:50:00	5710.946	5711.946	5703.446	5705.946	13087	53935	1"
"2026.01.20	09:55:00	5705.946	5707.946	5703.446	5706.946	7186	37490	1"
"2026.01.20	10:00:00	5706.946	5717.446	5706.446	5713.446	18902	80225	1"
"2026.01.20	10:05:00	5712.946	5717.946	5711.946	5715.946	7100	30436	1"
"2026.01.20	10:10:00	5715.446	5719.946	5714.446	5719.446	7241	30586	1"
"2026.01.20	10:15:00	5719.946	5721.946	5714.446	5714.946	11818	44618	1"
"2026.01.20	10:20:00	5714.446	5715.946	5711.446	5714.946	9474	37931	1"
"2026.01.20	10:25:00	5714.946	5721.446	5714.446	5720.946	8693	35360	1"
"2026.01.20	10:30:00	5720.946	5732.946	5719.946	5732.946	23469	97296	1"
"2026.01.20	10:35:00	5732.946	5734.946	5722.446	5724.946	16021	71629	1"
"2026.01.20	10:40:00	5724.946	5728.946	5723.446	5727.446	7053	27927	1"
"2026.01.20	10:45:00	5727.446	5729.946	5719.946	5722.946	10036	39463	1"
"2026.01.20	10:50:00	5722.446	5726.446	5720.946	5723.446	6787	28442	1"
"2026.01.20	10:55:00	5722.946	5723.446	5716.446	5716.946	7208	29298	1"
"2026.01.20	11:00:00	5716.446	5717.946	5711.446	5713.946	10736	48740	1"
"2026.01.20	11:05:00	5713.946	5719.946	5711.446	5717.446	8497	35012	1"
"2026.01.20	11:10:00	5716.946	5717.946	5713.446	5715.946	4561	15100	1"
"2026.01.20	11:15:00	5715.946	5716.946	5713.446	5715.446	3659	15062	1"
"2026.01.20	11:20:00	5715.446	5717.946	5713.446	5715.946	4589	20231	1"
"2026.01.20	11:25:00	5715.446	5718.946	5713.446	5718.946	3543	15483	1"
"2026.01.20	11:30:00	5718.946	5718.946	5707.446	5708.446	13673	56921	1"
"2026.01.20	11:35:00	5707.946	5708.446	5700.946	5705.446	18027	105017	1"
"2026.01.20	11:40:00	5705.946	5708.946	5702.446	5704.946	10346	49446	1"
"2026.01.20	11:45:00	5704.946	5709.946	5704.446	5707.946	7379	39695	1"
"2026.01.20	11:50:00	5707.946	5708.946	5703.946	5705.446	5926	26264	1"
"2026.01.20	11:55:00	5705.446	5705.946	5700.946	5701.946	6239	27326	1"
"2026.01.20	12:00:00	5702.446	5705.446	5699.446	5701.946	9374	42759	1"
"2026.01.20	12:05:00	5701.446	5703.946	5698.446	5700.946	7202	32205	1"
"2026.01.20	12:10:00	5701.446	5703.446	5698.446	5698.946	5704	25306	1"
"2026.01.20	12:15:00	5699.446	5699.946	5693.946	5696.446	9154	42972	1"
"2026.01.20	12:20:00	5696.446	5696.946	5686.946	5688.446	9891	45280	1"
"2026.01.20	12:25:00	5688.446	5690.946	5684.946	5687.946	9767	42722	1"
"2026.01.20	12:30:00	5687.446	5690.446	5684.946	5685.446	5317	23525	1"
"2026.01.20	12:35:00	5685.446	5689.446	5684.446	5688.946	4319	18147	1"
"2026.01.20	12:40:00	5688.946	5690.446	5685.946	5687.446	4458	20755	1"
"2026.01.20	12:45:00	5687.946	5689.446	5686.446	5688.446	3020	12635	1"
"2026.01.20	12:50:00	5688.946	5692.446	5687.946	5692.446	4301	18012	1"
"2026.01.20	12:55:00	5691.946	5693.946	5689.446	5690.946	7928	36140	1"
"2026.01.20	13:00:00	5691.446	5692.946	5687.446	5691.446	7933	37118	1"
"2026.01.20	13:05:00	5690.946	5691.946	5687.446	5689.446	3136	12803	1"
"2026.01.20	13:10:00	5689.446	5689.946	5684.946	5687.946	3936	17349	1"
"2026.01.20	13:15:00	5688.446	5688.946	5685.946	5686.946	2128	8571	1"
"2026.01.20	13:20:00	5686.946	5687.446	5684.946	5686.946	2487	11126	1"
"2026.01.20	13:25:00	5686.946	5688.446	5685.946	5686.446	1541	6660	1"
"2026.01.20	13:30:00	5686.446	5687.946	5684.946	5686.946	1866	8025	1"
"2026.01.20	13:35:00	5686.446	5688.446	5685.446	5687.446	1521	6013	1"
"2026.01.20	13:40:00	5687.946	5690.446	5686.946	5689.446	3238	14137	1"
"2026.01.20	13:45:00	5689.446	5689.946	5687.446	5688.446	1823	9526	1"
"2026.01.20	13:50:00	5688.446	5691.446	5686.446	5689.446	3273	14066	1"
"2026.01.20	13:55:00	5689.946	5689.946	5685.946	5687.946	2489	8568	1"
"2026.01.20	14:00:00	5687.946	5689.446	5687.446	5687.446	2167	7509	1"
"2026.01.20	14:05:00	5687.446	5687.946	5685.446	5687.446	2378	10599	1"
"2026.01.20	14:10:00	5687.446	5688.946	5685.946	5688.446	2144	8920	1"
"2026.01.20	14:15:00	5688.946	5688.946	5685.946	5686.446	1749	7755	1"
"2026.01.20	14:20:00	5685.946	5690.446	5685.946	5690.446	2481	10320	1"
"2026.01.20	14:25:00	5689.946	5692.446	5687.946	5692.446	3880	19716	1"
"2026.01.20	14:30:00	5691.946	5696.446	5691.946	5695.446	6454	32674	1"
"2026.01.20	14:35:00	5695.446	5696.946	5693.446	5695.946	3548	20766	1"
"2026.01.20	14:40:00	5695.446	5696.946	5693.946	5696.446	2480	10553	1"
"2026.01.20	14:45:00	5696.446	5700.446	5696.446	5697.446	5167	19907	1"
"2026.01.20	14:50:00	5697.446	5699.446	5695.946	5697.446	2721	10639	1"
"2026.01.20	14:55:00	5697.446	5698.446	5696.446	5697.446	1857	8224	1"
"2026.01.20	15:00:00	5697.946	5700.446	5695.946	5699.946	3982	18211	1"
"2026.01.20	15:05:00	5699.446	5706.446	5698.446	5703.946	7089	33290	1"
"2026.01.20	15:10:00	5703.446	5704.446	5699.446	5700.446	4131	21841	1"
"2026.01.20	15:15:00	5700.946	5700.946	5699.946	5700.446	1529	6269	1"
"2026.01.20	15:20:00	5700.446	5701.946	5698.446	5698.946	2987	12429	1"
"2026.01.20	15:25:00	5698.946	5702.446	5698.446	5701.446	2167	9059	1"
"2026.01.20	15:30:00	5701.446	5701.946	5699.446	5700.946	2241	10115	1"
"2026.01.20	15:35:00	5700.446	5702.946	5699.446	5699.946	2275	9729	1"
"2026.01.20	15:40:00	5699.946	5703.446	5699.446	5702.446	2469	10578	1"
"2026.01.20	15:45:00	5702.946	5710.946	5702.446	5707.446	7488	30279	1"
"2026.01.20	15:50:00	5706.946	5711.946	5706.446	5710.446	7365	36452	1"
"2026.01.20	15:55:00	5710.446	5712.446	5707.446	5708.446	7106	33882	1"
"2026.01.20	16:00:00	5708.446	5708.946	5704.446	5705.946	5404	26765	1"
"2026.01.20	16:05:00	5706.446	5706.446	5702.446	5702.946	2849	13145	1"
"2026.01.20	16:10:00	5702.446	5704.946	5701.946	5701.946	2954	12179	1"
"2026.01.20	16:15:00	5702.446	5704.446	5701.946	5703.446	1720	9352	1"
"2026.01.20	16:20:00	5703.446	5705.446	5702.946	5704.946	1812	8976	1"
"2026.01.20	16:25:00	5704.446	5705.946	5701.446	5702.446	3100	15719	1"
"2026.01.20	16:30:00	5702.446	5704.946	5702.446	5704.946	2135	8347	1"
"2026.01.20	16:35:00	5704.446	5705.946	5703.946	5704.946	1672	7609	1"
"2026.01.20	16:40:00	5704.946	5704.946	5702.946	5702.946	1677	7168	1"
"2026.01.20	16:45:00	5702.946	5703.446	5701.946	5702.946	1643	5557	1"
"2026.01.20	16:50:00	5702.946	5703.446	5702.446	5702.446	1112	4046	1"
"2026.01.20	16:55:00	5702.446	5705.946	5702.446	5704.946	2707	11244	1"
"2026.01.20	17:00:00	5705.446	5706.446	5703.946	5704.446	1885	8302	1"
"2026.01.20	17:05:00	5704.446	5705.446	5703.446	5704.446	1541	7919	1"
"2026.01.20	17:10:00	5703.946	5705.446	5702.946	5704.446	1838	9004	1"
"2026.01.20	17:15:00	5703.946	5704.946	5702.446	5703.946	2025	9900	1"
"2026.01.20	17:20:00	5703.946	5704.946	5702.946	5703.446	1398	6893	1"
"2026.01.20	17:25:00	5703.946	5704.446	5700.946	5701.446	1659	7714	1"
"2026.01.20	17:30:00	5701.446	5702.446	5700.946	5701.446	1456	6729	1"
"2026.01.20	17:35:00	5701.946	5703.446	5701.446	5702.946	1244	4902	1"
"2026.01.20	17:40:00	5702.446	5702.946	5700.446	5700.946	1219	6206	1"
"2026.01.20	17:45:00	5700.946	5700.946	5699.946	5699.946	978	4782	1"
"2026.01.20	17:50:00	5699.946	5700.946	5698.946	5700.446	2332	10349	1"
"2026.01.20	17:55:00	5700.446	5701.446	5699.946	5700.446	1467	5927	1"
"2026.01.20	18:00:00	5699.946	5700.446	5698.946	5699.946	953	4164	1"
"2026.01.20	18:05:00	5699.446	5701.946	5698.946	5699.946	1516	7340	1"
"2026.01.20	18:10:00	5699.946	5702.946	5698.946	5701.946	1351	8716	1"
"2026.01.20	18:15:00	5701.946	5702.446	5700.946	5701.446	790	4852	1"
"2026.01.20	18:20:00	5700.946	5703.946	5700.446	5703.446	689	5198	1"
"2026.01.20	18:25:00	5702.946	5703.946	5702.446	5702.946	560	3574	1"
"2026.01.21	09:00:00	5693.342	5695.457	5684.284	5688.784	17010	62168	1"
"2026.01.21	09:05:00	5688.284	5689.784	5678.284	5678.784	15003	57197	1"
"2026.01.21	09:10:00	5678.784	5683.784	5677.784	5683.284	9103	32648	1"
"2026.01.21	09:15:00	5683.784	5686.784	5681.284	5683.284	8699	32030	1"
"2026.01.21	09:20:00	5683.284	5685.284	5678.284	5681.284	8887	31332	1"
"2026.01.21	09:25:00	5680.784	5684.784	5680.284	5682.784	5193	19909	1"
"2026.01.21	09:30:00	5682.784	5684.784	5681.784	5684.284	3481	12420	1"
"2026.01.21	09:35:00	5684.284	5684.284	5673.284	5675.784	15349	55337	1"
"2026.01.21	09:40:00	5675.784	5678.284	5674.784	5678.284	6265	22898	1"
"2026.01.21	09:45:00	5677.784	5680.784	5676.284	5677.284	7930	29342	1"
"2026.01.21	09:50:00	5677.284	5678.284	5673.784	5678.284	8844	33336	1"
"2026.01.21	09:55:00	5678.284	5678.784	5671.784	5673.284	8954	36384	1"
"2026.01.21	10:00:00	5672.784	5674.284	5667.284	5670.284	16958	82825	1"
"2026.01.21	10:05:00	5670.284	5671.784	5666.284	5669.284	10036	41346	1"
"2026.01.21	10:10:00	5669.284	5670.784	5667.784	5670.284	5053	21603	1"
"2026.01.21	10:15:00	5669.784	5673.284	5668.784	5673.284	6537	24733	1"
"2026.01.21	10:20:00	5672.784	5675.284	5671.784	5674.784	8658	33860	1"
"2026.01.21	10:25:00	5674.284	5676.284	5669.784	5672.284	7639	26607	1"
"2026.01.21	10:30:00	5672.784	5676.784	5670.784	5673.784	8153	34402	1"
"2026.01.21	10:35:00	5673.284	5678.784	5672.784	5674.284	10935	53252	1"
"2026.01.21	10:40:00	5673.784	5677.784	5672.784	5673.784	5719	24007	1"
"2026.01.21	10:45:00	5673.784	5679.284	5673.784	5676.784	5929	30448	1"
"2026.01.21	10:50:00	5676.784	5676.784	5670.284	5671.784	8171	31144	1"
"2026.01.21	10:55:00	5671.784	5673.784	5670.284	5670.284	5132	22571	1"
"2026.01.21	11:00:00	5670.284	5673.284	5668.784	5672.784	9046	37034	1"
"2026.01.21	11:05:00	5672.284	5674.784	5664.784	5668.284	17063	78406	1"
"2026.01.21	11:10:00	5668.284	5671.284	5664.784	5670.784	8777	35924	1"
"2026.01.21	11:15:00	5670.784	5675.284	5670.284	5674.784	8452	34770	1"
"2026.01.21	11:20:00	5674.784	5675.284	5672.284	5673.784	4672	15286	1"
"2026.01.21	11:25:00	5674.284	5677.284	5671.784	5673.284	7181	28031	1"
"2026.01.21	11:30:00	5673.284	5673.784	5663.784	5663.784	11197	41404	1"
"2026.01.21	11:35:00	5663.784	5666.284	5656.284	5659.284	17126	72970	1"
"2026.01.21	11:40:00	5659.284	5660.784	5655.784	5657.784	10137	47528	1"
"2026.01.21	11:45:00	5657.784	5658.284	5654.284	5654.784	7780	31056	1"
"2026.01.21	11:50:00	5654.784	5655.784	5649.784	5651.284	11143	47152	1"
"2026.01.21	11:55:00	5651.284	5651.784	5645.284	5650.784	12387	61682	1"
"2026.01.21	12:00:00	5651.284	5651.784	5648.284	5648.784	5966	32850	1"
"2026.01.21	12:05:00	5648.784	5652.284	5648.284	5651.284	4959	22899	1"
"2026.01.21	12:10:00	5651.784	5655.784	5651.284	5655.284	6429	28600	1"
"2026.01.21	12:15:00	5655.284	5655.284	5650.284	5652.284	5963	28334	1"
"2026.01.21	12:20:00	5651.784	5655.284	5648.284	5651.784	6954	31374	1"
"2026.01.21	12:25:00	5651.284	5659.284	5651.284	5658.784	8890	40402	1"
"2026.01.21	12:30:00	5659.284	5661.284	5657.284	5657.784	6173	30690	1"
"2026.01.21	12:35:00	5657.784	5661.284	5657.284	5658.784	3937	17148	1"
"2026.01.21	12:40:00	5659.284	5659.784	5653.784	5655.784	5571	23903	1"
"2026.01.21	12:45:00	5655.784	5658.284	5652.284	5655.284	5764	25414	1"
"2026.01.21	12:50:00	5655.284	5656.284	5649.784	5650.284	5639	26086	1"
"2026.01.21	12:55:00	5649.784	5651.284	5645.284	5645.784	11152	63336	1"
"2026.01.21	13:00:00	5645.784	5650.784	5644.284	5650.784	10610	69294	1"
"2026.01.21	13:05:00	5650.284	5650.784	5643.784	5643.784	6369	34481	1"
"2026.01.21	13:10:00	5643.784	5647.784	5643.784	5647.784	3097	13786	1"
"2026.01.21	13:15:00	5647.284	5649.784	5646.284	5647.284	3354	15451	1"
"2026.01.21	13:20:00	5647.284	5650.284	5646.784	5648.784	2822	13627	1"
"2026.01.21	13:25:00	5649.284	5649.784	5644.284	5645.284	4244	22171	1"
"2026.01.21	13:30:00	5645.284	5645.784	5642.784	5644.784	4301	19746	1"
"2026.01.21	13:35:00	5644.784	5645.284	5639.784	5641.284	7912	45222	1"
"2026.01.21	13:40:00	5640.784	5646.284	5640.284	5646.284	5366	26124	1"
"2026.01.21	13:45:00	5646.284	5646.284	5642.284	5643.784	4115	22027	1"
"2026.01.21	13:50:00	5643.284	5646.784	5642.284	5643.284	3806	13205	1"
"2026.01.21	13:55:00	5642.784	5646.784	5642.784	5645.284	3499	15271	1"
"2026.01.21	14:00:00	5645.284	5645.784	5643.784	5644.284	2370	10171	1"
"2026.01.21	14:05:00	5644.784	5647.784	5643.784	5645.784	4361	20499	1"
"2026.01.21	14:10:00	5645.784	5650.284	5644.784	5649.284	5084	23461	1"
"2026.01.21	14:15:00	5648.784	5649.284	5646.284	5647.784	3275	15743	1"
"2026.01.21	14:20:00	5648.284	5649.784	5647.784	5648.784	2526	10921	1"
"2026.01.21	14:25:00	5649.284	5649.284	5646.784	5648.784	1719	6822	1"
"2026.01.21	14:30:00	5648.784	5655.284	5648.284	5654.784	8377	32860	1"
"2026.01.21	14:35:00	5654.284	5655.784	5650.784	5652.284	4282	16906	1"
"2026.01.21	14:40:00	5652.284	5652.284	5648.284	5650.784	4068	17610	1"
"2026.01.21	14:45:00	5650.784	5651.284	5649.784	5650.284	1743	8281	1"
"2026.01.21	14:50:00	5650.784	5651.784	5646.784	5647.784	3687	19040	1"
"2026.01.21	14:55:00	5647.784	5650.284	5646.284	5647.284	2474	9868	1"
"2026.01.21	15:00:00	5647.284	5650.784	5647.284	5650.284	2531	10425	1"
"2026.01.21	15:05:00	5650.284	5651.284	5648.784	5649.284	2375	12802	1"
"2026.01.21	15:10:00	5649.284	5649.784	5646.784	5648.284	2883	11605	1"
"2026.01.21	15:15:00	5648.284	5650.784	5648.284	5649.284	3004	15984	1"
"2026.01.21	15:20:00	5649.784	5650.784	5647.784	5647.784	1983	10622	1"
"2026.01.21	15:25:00	5648.284	5648.784	5643.284	5644.784	4688	23063	1"
"2026.01.21	15:30:00	5644.784	5646.284	5641.784	5642.784	3732	17027	1"
"2026.01.21	15:35:00	5642.784	5645.784	5641.784	5645.784	2717	11788	1"
"2026.01.21	15:40:00	5645.784	5646.284	5642.284	5642.784	2980	12393	1"
"2026.01.21	15:45:00	5642.784	5644.284	5641.784	5643.284	2661	11907	1"
"2026.01.21	15:50:00	5643.284	5643.284	5639.784	5641.784	4371	19965	1"
"2026.01.21	15:55:00	5641.784	5642.284	5639.784	5640.284	4208	17571	1"
"2026.01.21	16:00:00	5640.784	5645.284	5639.784	5643.784	4892	24666	1"
"2026.01.21	16:05:00	5643.784	5645.784	5643.784	5644.284	2146	9520	1"
"2026.01.21	16:10:00	5643.784	5645.284	5643.284	5644.284	1422	7286	1"
"2026.01.21	16:15:00	5644.784	5646.284	5643.784	5643.784	1963	7307	1"
"2026.01.21	16:20:00	5643.784	5644.784	5643.284	5643.284	1289	4791	1"
"2026.01.21	16:25:00	5643.784	5645.284	5637.784	5638.284	10019	41004	1"
"2026.01.21	16:30:00	5638.784	5641.284	5637.284	5638.284	7206	31162	1"
"2026.01.21	16:35:00	5638.284	5644.284	5637.784	5644.284	4995	20289	1"
"2026.01.21	16:40:00	5644.284	5644.784	5640.284	5642.284	3628	15912	1"
"2026.01.21	16:45:00	5642.284	5644.284	5641.784	5642.784	2762	12402	1"
"2026.01.21	16:50:00	5642.784	5644.284	5641.784	5643.784	3023	12348	1"
"2026.01.21	16:55:00	5643.784	5644.284	5640.784	5641.284	3207	13023	1"
"2026.01.21	17:00:00	5640.784	5642.284	5640.284	5641.284	2449	10065	1"
"2026.01.21	17:05:00	5640.784	5642.784	5640.784	5642.784	1441	5562	1"
"2026.01.21	17:10:00	5642.784	5642.784	5640.784	5642.784	1177	3797	1"
"2026.01.21	17:15:00	5642.284	5645.284	5641.284	5644.784	3207	13279	1"
"2026.01.21	17:20:00	5644.784	5644.784	5641.284	5641.784	1710	6808	1"
"2026.01.21	17:25:00	5641.784	5642.284	5639.784	5642.284	1661	5336	1"
"2026.01.21	17:30:00	5641.784	5643.284	5641.284	5642.284	1490	7621	1"
"2026.01.21	17:35:00	5642.784	5642.784	5640.784	5641.784	1008	5674	1"
"2026.01.21	17:40:00	5641.784	5642.784	5640.784	5641.284	972	4395	1"
"2026.01.21	17:45:00	5641.284	5642.784	5641.284	5641.284	934	3411	1"
"2026.01.21	17:50:00	5641.284	5641.784	5637.284	5637.784	3349	14648	1"
"2026.01.21	17:55:00	5637.784	5638.784	5636.284	5638.284	2385	10487	1"
"2026.01.21	18:00:00	5638.284	5643.784	5638.284	5639.784	2871	15192	1"
"2026.01.21	18:05:00	5639.284	5642.784	5639.284	5641.784	1400	5562	1"
"2026.01.21	18:10:00	5642.284	5642.284	5637.784	5639.284	2393	12278	1"
"2026.01.21	18:15:00	5639.784	5640.784	5637.784	5638.784	1633	9171	1"
"2026.01.21	18:20:00	5639.284	5643.284	5637.784	5641.784	1259	9282	1"
"2026.01.21	18:25:00	5641.784	5643.784	5640.784	5642.784	867	5962	1"
"2026.01.22	09:00:00	5634.119	5642.234	5634.119	5639.234	14698	48250	1"
"2026.01.22	09:05:00	5639.234	5641.234	5635.234	5638.234	7495	26128	1"
"2026.01.22	09:10:00	5638.734	5641.734	5634.734	5635.234	8545	33858	1"
"2026.01.22	09:15:00	5635.234	5635.734	5629.734	5631.234	11855	42466	1"
"2026.01.22	09:20:00	5631.234	5632.234	5622.734	5625.234	14239	53042	1"
"2026.01.22	09:25:00	5625.734	5630.734	5624.734	5629.734	8449	34084	1"
"2026.01.22	09:30:00	5629.734	5633.234	5628.734	5629.234	7150	24791	1"
"2026.01.22	09:35:00	5628.734	5632.234	5628.234	5631.234	5929	21282	1"
"2026.01.22	09:40:00	5631.234	5632.234	5624.734	5627.734	8090	27814	1"
"2026.01.22	09:45:00	5627.734	5629.734	5625.234	5629.234	4971	20692	1"
"2026.01.22	09:50:00	5628.734	5631.734	5627.734	5631.234	4821	18505	1"
"2026.01.22	09:55:00	5630.734	5632.734	5627.734	5631.734	4925	19169	1"
"2026.01.22	10:00:00	5631.234	5634.734	5630.734	5631.734	8992	33763	1"
"2026.01.22	10:05:00	5632.234	5634.234	5630.734	5633.734	4303	19181	1"
"2026.01.22	10:10:00	5633.734	5635.234	5632.234	5632.234	4908	20937	1"
"2026.01.22	10:15:00	5632.234	5635.734	5632.234	5635.234	5388	23364	1"
"2026.01.22	10:20:00	5635.234	5637.234	5631.734	5631.734	9025	31425	1"
"2026.01.22	10:25:00	5631.734	5635.234	5631.234	5633.734	5001	19409	1"
"2026.01.22	10:30:00	5634.234	5637.234	5631.734	5632.234	6852	37259	1"
"2026.01.22	10:35:00	5632.734	5637.734	5631.734	5631.734	7348	27693	1"
"2026.01.22	10:40:00	5631.734	5636.734	5631.734	5633.734	4667	17913	1"
"2026.01.22	10:45:00	5633.734	5638.234	5633.234	5637.234	4894	19985	1"
"2026.01.22	10:50:00	5637.734	5641.734	5635.234	5639.234	13391	59154	1"
"2026.01.22	10:55:00	5639.234	5643.734	5637.734	5643.734	9475	35044	1"
"2026.01.22	11:00:00	5643.234	5643.734	5639.234	5642.234	5951	22731	1"
"2026.01.22	11:05:00	5641.734	5642.234	5638.234	5640.734	6194	29585	1"
"2026.01.22	11:10:00	5640.734	5641.734	5638.734	5639.234	3203	12078	1"
"2026.01.22	11:15:00	5639.234	5641.234	5635.234	5636.234	7102	25808	1"
"2026.01.22	11:20:00	5636.234	5637.234	5632.734	5635.734	7856	26506	1"
"2026.01.22	11:25:00	5635.734	5639.234	5633.734	5637.234	6067	22159	1"
"2026.01.22	11:30:00	5637.234	5637.234	5629.234	5633.734	13538	52183	1"
"2026.01.22	11:35:00	5633.234	5635.234	5632.234	5633.734	5022	22380	1"
"2026.01.22	11:40:00	5633.734	5634.734	5629.734	5630.734	5239	22509	1"
"2026.01.22	11:45:00	5630.734	5633.734	5627.734	5632.234	7242	31463	1"
"2026.01.22	11:50:00	5632.734	5635.234	5629.234	5631.734	6719	28047	1"
"2026.01.22	11:55:00	5631.734	5633.234	5630.234	5631.734	3610	12121	1"
"2026.01.22	12:00:00	5631.734	5634.234	5628.234	5632.234	6075	29032	1"
"2026.01.22	12:05:00	5632.234	5633.234	5631.234	5633.234	2523	10641	1"
"2026.01.22	12:10:00	5633.234	5634.234	5630.734	5632.734	2898	10593	1"
"2026.01.22	12:15:00	5632.734	5633.234	5628.234	5629.234	4216	19334	1"
"2026.01.22	12:20:00	5629.234	5629.234	5622.234	5626.734	11526	50826	1"
"2026.01.22	12:25:00	5626.734	5626.734	5619.734	5620.734	7190	29419	1"
"2026.01.22	12:30:00	5620.734	5625.734	5620.234	5625.234	7817	32933	1"
"2026.01.22	12:35:00	5625.234	5627.234	5622.734	5623.734	6872	26195	1"
"2026.01.22	12:40:00	5623.734	5624.734	5620.234	5621.734	6084	27577	1"
"2026.01.22	12:45:00	5621.734	5622.234	5620.234	5621.234	3143	11510	1"
"2026.01.22	12:50:00	5621.734	5623.734	5615.734	5617.234	8904	42836	1"
"2026.01.22	12:55:00	5616.734	5620.234	5611.734	5612.234	10961	66186	1"
"2026.01.22	13:00:00	5612.234	5614.234	5610.234	5612.734	9788	57895	1"
"2026.01.22	13:05:00	5612.234	5613.734	5607.234	5611.734	8837	48753	1"
"2026.01.22	13:10:00	5612.234	5612.234	5607.234	5609.734	4339	21618	1"
"2026.01.22	13:15:00	5609.734	5612.234	5608.234	5612.234	4398	22264	1"
"2026.01.22	13:20:00	5612.234	5612.734	5610.234	5611.734	2542	10728	1"
"2026.01.22	13:25:00	5611.734	5612.234	5607.234	5609.734	4165	20462	1"
"2026.01.22	13:30:00	5610.234	5613.234	5609.734	5611.234	3689	15311	1"
"2026.01.22	13:35:00	5611.234	5611.734	5610.234	5611.234	1953	9391	1"
"2026.01.22	13:40:00	5611.234	5612.734	5610.234	5612.734	1906	8059	1"
"2026.01.22	13:45:00	5612.234	5614.234	5611.234	5613.734	3108	18386	1"
"2026.01.22	13:50:00	5613.734	5616.734	5612.734	5616.234	5317	24340	1"
"2026.01.22	13:55:00	5616.234	5617.234	5614.234	5614.734	3920	16563	1"
"2026.01.22	14:00:00	5614.734	5617.234	5611.234	5611.734	5592	27078	1"
"2026.01.22	14:05:00	5611.734	5617.234	5611.234	5613.234	4997	23008	1"
"2026.01.22	14:10:00	5612.734	5616.734	5611.734	5616.734	4172	21499	1"
"2026.01.22	14:15:00	5616.734	5618.734	5615.734	5617.234	4759	19881	1"
"2026.01.22	14:20:00	5617.734	5618.234	5613.234	5614.234	3905	19437	1"
"2026.01.22	14:25:00	5613.734	5614.234	5611.734	5611.734	3290	19488	1"
"2026.01.22	14:30:00	5611.734	5613.734	5609.734	5612.234	4727	23480	1"
"2026.01.22	14:35:00	5612.234	5613.734	5611.234	5613.234	1833	10997	1"
"2026.01.22	14:40:00	5613.734	5613.734	5611.734	5612.734	2117	12482	1"
"2026.01.22	14:45:00	5612.734	5613.734	5608.734	5609.234	3968	23626	1"
"2026.01.22	14:50:00	5609.234	5609.734	5603.734	5605.234	8465	41773	1"
"2026.01.22	14:55:00	5605.734	5610.234	5604.234	5610.234	4611	19255	1"
"2026.01.22	15:00:00	5610.234	5611.234	5604.734	5605.234	4671	23121	1"
"2026.01.22	15:05:00	5604.734	5607.234	5601.734	5603.734	6547	33200	1"
"2026.01.22	15:10:00	5604.234	5607.234	5603.234	5606.234	3238	13593	1"
"2026.01.22	15:15:00	5606.734	5607.234	5603.734	5606.234	2654	12389	1"
