trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
80,SHORT,2026-06-12 10:35:00-03:00,5214.0,ORB_NY,2026-06-12 10:40:00-03:00,5218.5,1.0,5218.0,,STOP_LOSS,-45.0,2.0,-47.0,0 days 00:05:00,9145.0,103.20999999999913,56.79000000000087
81,SHORT,2026-06-15 10:35:00-03:00,5160.0,ORB_NY,2026-06-15 10:50:00-03:00,5163.5,1.0,5163.0,,STOP_LOSS,-35.0,2.0,-37.0,0 days 00:15:00,9108.0,48.63000000000284,56.36999999999716
82,LONG,2026-06-16 10:35:00-03:00,5200.0,ORB_NY,2026-06-16 17:55:00-03:00,5214.5,1.0,5193.5,,TIME_EXIT,145.0,2.0,143.0,0 days 07:20:00,9251.0,63.3600000000024,296.6399999999976
83,SHORT,2026-06-17 10:35:00-03:00,5183.0,ORB_NY,2026-06-17 10:55:00-03:00,5193.0,1.0,5192.5,,STOP_LOSS,-100.0,2.0,-102.0,0 days 00:20:00,9149.0,110.42999999999665,4.570000000003347
84,SHORT,2026-06-18 10:35:00-03:00,5268.0,ORB_NY,2026-06-18 10:45:00-03:00,5274.0,1.0,5273.5,,STOP_LOSS,-60.0,2.0,-62.0,0 days 00:10:00,9087.0,84.97000000000298,15.029999999997017
85,SHORT,2026-06-19 10:35:00-03:00,5273.0,ORB_NY,2026-06-19 16:15:00-03:00,5277.5,1.0,5277.0,,STOP_LOSS,-45.0,2.0,-47.0,0 days 05:40:00,9040.0,44.04000000000451,170.9599999999955
86,LONG,2026-06-22 10:35:00-03:00,5265.0,ORB_NY,2026-06-22 11:05:00-03:00,5261.5,1.0,5262.0,,STOP_LOSS,-35.0,2.0,-37.0,0 days 00:30:00,9003.0,32.780000000002474,92.21999999999753
87,SHORT,2026-06-23 10:35:00-03:00,5290.5,ORB_NY,2026-06-23 11:25:00-03:00,5299.5,1.0,5299.0,,STOP_LOSS,-90.0,2.0,-92.0,0 days 00:50:00,8911.0,92.13999999999942,12.860000000000582
88,LONG,2026-06-24 10:35:00-03:00,5324.0,ORB_NY,2026-06-24 13:20:00-03:00,5317.0,1.0,5317.5,,STOP_LOSS,-70.0,2.0,-72.0,0 days 02:45:00,8839.0,88.45000000000255,116.54999999999745
89,LONG,2026-06-25 10:35:00-03:00,5310.0,ORB_NY,2026-06-25 11:35:00-03:00,5302.5,1.0,5303.0,,STOP_LOSS,-75.0,2.0,-77.0,0 days 01:00:00,8762.0,72.70999999999731,122.29000000000269
90,LONG,2026-06-26 10:35:00-03:00,5288.0,ORB_NY,2026-06-26 10:35:00-03:00,5284.5,1.0,5285.0,,STOP_LOSS_ENTRY_BAR,-35.0,2.0,-37.0,0 days 00:00:00,8725.0,38.06999999999789,0.0
91,LONG,2026-06-29 10:35:00-03:00,5284.0,ORB_NY,2026-06-29 10:40:00-03:00,5281.0,1.0,5281.5,,STOP_LOSS,-30.0,2.0,-32.0,0 days 00:05:00,8693.0,37.780000000002474,0.0
92,LONG,2026-06-30 10:35:00-03:00,5303.0,ORB_NY,2026-06-30 10:35:00-03:00,5298.0,1.0,5298.5,,STOP_LOSS_ENTRY_BAR,-50.0,2.0,-52.0,0 days 00:00:00,8641.0,64.84999999999673,0.0
